trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
433,17:09:00,17:09:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
433,17:12:00,17:12:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
433,17:16:00,17:16:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
433,17:20:00,17:20:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
433,17:23:00,17:23:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
433,17:28:00,17:28:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
433,17:33:00,17:33:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
433,17:39:00,17:39:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
433,17:45:00,17:45:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
433,17:52:00,17:52:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
423,8:38:00,8:38:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
423,8:43:00,8:43:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
423,8:49:00,8:49:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
423,8:53:00,8:53:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
423,8:59:00,8:59:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
423,9:03:00,9:03:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
423,9:07:00,9:07:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
423,9:12:00,9:12:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
423,9:15:00,9:15:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
423,9:19:00,9:19:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
423,9:23:00,9:23:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
423,9:28:00,9:28:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
423,9:32:00,9:32:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
423,9:35:00,9:35:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
423,9:39:00,9:39:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
423,9:42:00,9:42:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
423,9:46:00,9:46:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
423,9:50:00,9:50:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
423,9:53:00,9:53:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
423,9:58:00,9:58:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
423,10:03:00,10:03:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
423,10:09:00,10:09:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
423,10:15:00,10:15:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
423,10:22:00,10:22:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
434,17:07:00,17:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
434,17:11:00,17:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
434,17:18:00,17:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
434,17:24:00,17:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
434,17:30:00,17:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
434,17:34:00,17:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
434,17:38:00,17:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
434,17:41:00,17:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
434,17:45:00,17:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
434,17:48:00,17:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
434,17:52:00,17:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
434,17:56:00,17:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
434,17:59:00,17:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
434,18:04:00,18:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
434,18:09:00,18:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
434,18:12:00,18:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
434,18:16:00,18:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
434,18:20:00,18:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
434,18:24:00,18:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
434,18:29:00,18:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
434,18:34:00,18:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
434,18:38:00,18:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
434,18:44:00,18:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
434,18:52:00,18:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
424,9:37:00,9:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
424,9:41:00,9:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
424,9:48:00,9:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
424,9:54:00,9:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
424,10:00:00,10:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
424,10:04:00,10:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
424,10:08:00,10:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
424,10:11:00,10:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
424,10:15:00,10:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
424,10:18:00,10:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
424,10:22:00,10:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
424,10:26:00,10:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
424,10:29:00,10:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
424,10:34:00,10:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
424,10:39:00,10:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
424,10:42:00,10:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
424,10:46:00,10:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
424,10:50:00,10:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
424,10:54:00,10:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
424,10:59:00,10:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
424,11:04:00,11:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
424,11:08:00,11:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
424,11:14:00,11:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
424,11:22:00,11:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
435,17:38:00,17:38:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
435,17:43:00,17:43:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
435,17:49:00,17:49:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
435,17:53:00,17:53:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
435,17:59:00,17:59:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
435,18:03:00,18:03:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
435,18:07:00,18:07:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
435,18:12:00,18:12:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
435,18:15:00,18:15:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
435,18:19:00,18:19:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
435,18:23:00,18:23:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
435,18:28:00,18:28:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
435,18:32:00,18:32:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
435,18:35:00,18:35:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
435,18:39:00,18:39:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
435,18:42:00,18:42:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
435,18:46:00,18:46:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
435,18:50:00,18:50:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
435,18:53:00,18:53:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
435,18:58:00,18:58:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
435,19:03:00,19:03:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
435,19:09:00,19:09:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
435,19:15:00,19:15:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
435,19:22:00,19:22:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
425,10:08:00,10:08:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
425,10:13:00,10:13:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
425,10:19:00,10:19:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
425,10:23:00,10:23:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
425,10:29:00,10:29:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
425,10:33:00,10:33:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
425,10:37:00,10:37:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
425,10:42:00,10:42:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
425,10:45:00,10:45:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
425,10:49:00,10:49:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
425,10:53:00,10:53:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
425,10:58:00,10:58:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
425,11:02:00,11:02:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
425,11:05:00,11:05:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
425,11:09:00,11:09:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
425,11:12:00,11:12:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
425,11:16:00,11:16:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
425,11:20:00,11:20:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
425,11:23:00,11:23:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
425,11:28:00,11:28:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
425,11:33:00,11:33:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
425,11:39:00,11:39:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
425,11:45:00,11:45:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
425,11:52:00,11:52:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
436,18:37:00,18:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
436,18:41:00,18:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
436,18:48:00,18:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
436,18:54:00,18:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
436,19:00:00,19:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
436,19:04:00,19:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
436,19:08:00,19:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
436,19:11:00,19:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
436,19:15:00,19:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
436,19:18:00,19:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
436,19:22:00,19:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
436,19:26:00,19:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
436,19:29:00,19:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
436,19:34:00,19:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
436,19:39:00,19:39:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
436,19:42:00,19:42:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
436,19:46:00,19:46:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
436,19:50:00,19:50:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
436,19:54:00,19:54:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
436,19:59:00,19:59:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
436,20:04:00,20:04:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
436,20:08:00,20:08:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
436,20:14:00,20:14:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
436,20:22:00,20:22:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
426,11:07:00,11:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
426,11:11:00,11:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
426,11:18:00,11:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
426,11:24:00,11:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
426,11:30:00,11:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
426,11:34:00,11:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
426,11:38:00,11:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
426,11:41:00,11:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
426,11:45:00,11:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
426,11:48:00,11:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
426,11:52:00,11:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
426,11:56:00,11:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
426,11:59:00,11:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
426,12:04:00,12:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
426,12:09:00,12:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
426,12:12:00,12:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
426,12:16:00,12:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
426,12:20:00,12:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
426,12:24:00,12:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
426,12:29:00,12:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
426,12:34:00,12:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
426,12:38:00,12:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
426,12:44:00,12:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
426,12:52:00,12:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
437,19:08:00,19:08:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
437,19:13:00,19:13:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
437,19:19:00,19:19:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
437,19:23:00,19:23:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
437,19:29:00,19:29:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
437,19:33:00,19:33:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
437,19:37:00,19:37:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
437,19:42:00,19:42:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
437,19:45:00,19:45:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
437,19:49:00,19:49:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
437,19:53:00,19:53:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
437,19:58:00,19:58:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
437,20:02:00,20:02:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
437,20:05:00,20:05:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
437,20:09:00,20:09:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
437,20:12:00,20:12:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
437,20:16:00,20:16:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
437,20:20:00,20:20:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
437,20:23:00,20:23:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
437,20:28:00,20:28:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
437,20:33:00,20:33:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
437,20:39:00,20:39:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
437,20:45:00,20:45:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
437,20:52:00,20:52:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
427,11:38:00,11:38:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
427,11:43:00,11:43:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
427,11:49:00,11:49:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
427,11:53:00,11:53:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
427,11:59:00,11:59:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
427,12:03:00,12:03:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
427,12:07:00,12:07:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
427,12:12:00,12:12:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
427,12:15:00,12:15:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
427,12:19:00,12:19:00,70151,10,San Francisco,0,0,30879.3635371845,1,,,,,1,1,,,,
427,12:23:00,12:23:00,70141,11,San Francisco,0,0,34731.2126458671,1,,,,,1,1,,,,
427,12:28:00,12:28:00,70131,12,San Francisco,0,0,38225.4226275833,1,,,,,1,1,,,,
427,12:32:00,12:32:00,70121,13,San Francisco,0,0,40210.9430119817,1,,,,,1,1,,,,
427,12:35:00,12:35:00,70111,14,San Francisco,0,0,42904.3153565186,1,,,,,1,1,,,,
427,12:39:00,12:39:00,70101,15,San Francisco,0,0,44893.8879211699,1,,,,,1,1,,,,
427,12:42:00,12:42:00,70091,16,San Francisco,0,0,47027.4616466382,1,,,,,1,1,,,,
427,12:46:00,12:46:00,70081,17,San Francisco,0,0,49351.8785008143,1,,,,,1,1,,,,
427,12:50:00,12:50:00,70071,18,San Francisco,0,0,51124.7067046011,1,,,,,1,1,,,,
427,12:53:00,12:53:00,70061,19,San Francisco,0,0,53675.2522313035,1,,,,,1,1,,,,
427,12:58:00,12:58:00,70051,20,San Francisco,0,0,57827.7150244977,1,,,,,1,1,,,,
427,13:03:00,13:03:00,70041,21,San Francisco,0,0,60796.6915301737,1,,,,,1,1,,,,
427,13:09:00,13:09:00,70031,22,San Francisco,0,0,67471.8758991884,1,,,,,1,1,,,,
427,13:15:00,13:15:00,70021,23,San Francisco,0,0,72890.3395752972,1,,,,,1,1,,,,
427,13:22:00,13:22:00,70011,24,San Francisco,0,0,75413.4853754201,1,,,,,1,1,,,,
438,20:07:00,20:07:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
438,20:11:00,20:11:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
438,20:18:00,20:18:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
438,20:24:00,20:24:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
438,20:30:00,20:30:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
438,20:34:00,20:34:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
438,20:38:00,20:38:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
438,20:41:00,20:41:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
438,20:45:00,20:45:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
438,20:48:00,20:48:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
438,20:52:00,20:52:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
438,20:56:00,20:56:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
438,20:59:00,20:59:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
438,21:04:00,21:04:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
438,21:09:00,21:09:00,70152,15,San Jose Diridon,0,0,45007.3291685496,1,,,,,1,1,,,,
438,21:12:00,21:12:00,70162,16,San Jose Diridon,0,0,46761.4214381410,1,,,,,1,1,,,,
438,21:16:00,21:16:00,70172,17,San Jose Diridon,0,0,48771.6171520558,1,,,,,1,1,,,,
438,21:20:00,21:20:00,70192,18,San Jose Diridon,0,0,51319.8870568314,1,,,,,1,1,,,,
438,21:24:00,21:24:00,70202,19,San Jose Diridon,0,0,55259.5721677872,1,,,,,1,1,,,,
438,21:29:00,21:29:00,70212,20,San Jose Diridon,0,0,58367.9864431508,1,,,,,1,1,,,,
438,21:34:00,21:34:00,70222,21,San Jose Diridon,0,0,62680.5038632979,1,,,,,1,1,,,,
438,21:38:00,21:38:00,70232,22,San Jose Diridon,0,0,65870.4476367443,1,,,,,1,1,,,,
438,21:44:00,21:44:00,70242,23,San Jose Diridon,0,0,71760.1277682295,1,,,,,1,1,,,,
438,21:52:00,21:52:00,70262,24,San Jose Diridon,0,0,75885.4155732099,1,,,,,1,1,,,,
428,12:37:00,12:37:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
428,12:41:00,12:41:00,70022,2,San Jose Diridon,0,0,2521.9493493327,1,,,,,1,1,,,,
428,12:48:00,12:48:00,70032,3,San Jose Diridon,0,0,8397.8479491068,1,,,,,1,1,,,,
428,12:54:00,12:54:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
428,13:00:00,13:00:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
428,13:04:00,13:04:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
428,13:08:00,13:08:00,70072,7,San Jose Diridon,0,0,24756.8268536440,1,,,,,1,1,,,,
428,13:11:00,13:11:00,70082,8,San Jose Diridon,0,0,26517.3454040895,1,,,,,1,1,,,,
428,13:15:00,13:15:00,70092,9,San Jose Diridon,0,0,28824.0211611804,1,,,,,1,1,,,,
428,13:18:00,13:18:00,70102,10,San Jose Diridon,0,0,30973.0132862351,1,,,,,1,1,,,,
428,13:22:00,13:22:00,70112,11,San Jose Diridon,0,0,32977.8777135427,1,,,,,1,1,,,,
428,13:26:00,13:26:00,70122,12,San Jose Diridon,0,0,35672.8824949724,1,,,,,1,1,,,,
428,13:29:00,13:29:00,70132,13,San Jose Diridon,0,0,37663.7600330364,1,,,,,1,1,,,,
428,13:34:00,13:34:00,70142,14,San Jose Diridon,0,0,41156.3781547117,1,,,,,1,1,,,,
